Date,Open,High,Low,Close,Adj Close,Volume
2003-05-26,83.094604,94.323608,79.445183,88.709106,52.953480,50609760
2003-06-02,88.989830,91.516357,86.744034,91.067200,54.361103,40426880
2003-06-09,86.463303,88.288017,83.824493,84.273651,50.305801,32807323
2003-06-16,84.273651,89.326698,82.757736,88.428383,55.524471,34832144
2003-06-23,88.147652,94.127098,88.147652,93.621796,58.785419,56132497
2003-06-30,93.902519,99.208221,93.902519,96.906273,60.847767,47036823
2003-07-07,97.130859,103.812111,96.176392,103.222588,64.813797,45830047
2003-07-14,101.061005,114.451591,101.061005,110.521439,69.396767,77436975
2003-07-21,111.167107,113.104111,102.773430,110.942528,69.661179,98343687
2003-07-28,113.412910,120.880196,112.963745,120.150307,75.442757,90670954
2003-08-04,119.027405,131.463531,119.027405,130.817856,82.140953,102698981
2003-08-11,130.509064,137.835983,129.330017,136.348145,85.613434,79270564
2003-08-18,137.021881,149.233414,136.151627,141.822281,89.050674,99496923
2003-08-25,143.169754,146.875336,132.221481,142.243362,89.315071,97447373
2003-09-01,142.046860,150.917770,139.660690,150.019455,94.197716,103220529
2003-09-08,152.096817,168.435013,140.362503,141.457336,88.821510,80080203
2003-09-15,136.572723,152.602127,136.460434,143.253983,89.949646,103355895
2003-09-22,140.923965,149.851013,137.555252,149.205353,93.686539,106292476
2003-09-29,148.728119,158.890366,148.728119,157.823608,99.097961,68133009
2003-10-06,158.890366,179.664017,158.665787,179.046417,112.423836,93597696
2003-10-13,179.748230,204.059021,179.186783,199.763916,125.432388,129069228
2003-10-20,200.999115,201.560562,184.380188,193.980988,121.801308,139660635
2003-10-27,193.700256,202.065872,180.814987,200.914902,126.155121,154888280
2003-11-03,203.244919,215.540665,202.122009,205.883728,129.275070,94971010
2003-11-10,196.507507,209.252426,196.002213,198.500656,124.639206,73265409
2003-11-17,200.325378,207.118912,186.850571,193.138809,121.272469,75824385
2003-11-24,195.131958,205.322281,138.250351,202.627319,127.230354,64539557
2003-12-01,204.367813,212.171967,198.472595,199.398987,125.203262,60301833
2003-12-08,200.016571,213.351013,197.686554,212.087753,133.170578,55940898
2003-12-15,214.473907,225.309906,213.912460,222.221924,139.533859,64070462
2003-12-22,223.344818,263.769226,161.486557,237.998672,149.440155,42669832
2003-12-29,241.367371,256.526520,219.611176,253.017456,158.870499,53118300
2004-01-05,254.449158,255.150970,238.925064,248.132843,155.803421,64574250
2004-01-12,246.476563,275.194733,242.546417,245.129089,153.917328,60459977
2004-01-19,245.971268,260.147888,217.000443,239.037354,150.092331,99360926
2004-01-26,239.037354,254.561447,225.787125,228.061005,143.200241,73800224
2004-02-02,228.061005,238.054810,214.698502,232.047302,145.703262,91989136
2004-02-09,234.124664,246.869583,229.633072,246.167770,154.569565,86501666
2004-02-16,244.286911,256.723022,242.209549,246.645004,154.869217,88762633
2004-02-23,249.845261,252.989380,231.120911,239.935669,150.656387,97356320
2004-03-01,244.062332,251.136597,236.145889,248.497787,156.032547,70415898
2004-03-08,249.424179,253.719269,231.177048,236.623123,148.576385,79238966
2004-03-15,240.300613,240.300613,211.722809,218.628647,137.277649,91908882
2004-03-22,219.526962,219.526962,197.686554,211.077148,132.536026,69997760
2004-03-29,210.543762,227.218826,204.171310,226.432800,142.177887,60876106
2004-04-05,228.257507,236.202026,217.168869,224.467728,140.944000,53438087
2004-04-12,225.702911,229.633072,218.684784,221.913132,139.339981,49570132
2004-04-19,222.334213,238.616272,217.786469,230.082230,144.469406,61280636
2004-04-26,160.997437,228.959320,160.997437,200.971039,126.190346,63344489
2004-05-03,199.876205,206.950485,189.573608,194.289780,121.995193,67731249
2004-05-10,193.700256,193.700256,157.262161,162.427490,101.988747,113173286
2004-05-17,162.848587,187.748886,130.256409,184.520554,115.861046,110755724
2004-05-24,187.917328,190.050842,168.996460,170.007065,106.748001,69735661
2004-05-31,168.126205,179.551727,161.978333,177.109421,111.207581,83543955
2004-06-07,179.102570,181.741379,161.922195,162.792435,102.217896,71596499
2004-06-14,162.792435,163.045090,151.395004,157.290222,102.069473,70506789
2004-06-21,158.413132,166.975235,150.524750,166.189209,107.844238,69842127
2004-06-28,166.750656,174.723251,164.897873,170.821167,110.850029,97824993
2004-07-05,171.242264,179.579788,157.346375,171.887924,111.542267,97254716
2004-07-12,172.814316,191.089523,169.557907,190.387711,123.547272,83178902
2004-07-19,190.415787,208.803268,188.843719,204.199371,132.509995,108342909
2004-07-26,204.199371,222.530716,201.869354,220.060349,142.802536,103943652
2004-08-02,219.976120,230.194519,218.207550,226.713531,147.119949,86819762
2004-08-09,226.769669,231.429703,214.123001,215.638916,139.933365,70562412
2004-08-16,215.933685,229.745361,212.312332,218.754974,141.955475,61688670
2004-08-23,219.007629,219.007629,203.258957,204.648544,132.801468,39447180
2004-08-30,206.417099,215.007294,206.417099,210.796417,136.790970,31148642
2004-09-06,211.385941,223.092178,211.385941,221.871017,143.977539,30796366
2004-09-13,223.723801,236.482758,221.155167,235.387924,152.748993,47009699
2004-09-20,236.651184,250.968170,236.356430,243.851791,158.241394,52085189
2004-09-27,243.388596,249.199600,233.998337,245.873001,159.552994,56972375
2004-10-04,247.894226,303.000000,243.304367,300.549988,195.034256,47007540
2004-10-11,254.547409,257.116058,236.440643,239.514587,155.426880,26822367
2004-10-18,241.704239,245.999329,237.156494,238.756622,154.934998,20234499
2004-10-25,235.935349,251.810349,234.124664,242.377975,157.284958,37285639
2004-11-01,245.157166,254.252655,239.893570,251.220825,163.023361,25303229
2004-11-08,252.568298,260.990051,251.810349,259.053040,168.105865,21882636
2004-11-15,259.053040,266.464203,256.905487,259.095154,168.133179,19859759
2004-11-22,257.621338,267.811676,254.547409,262.674408,170.455841,17351551
2004-11-29,264.442963,280.781158,264.442963,275.980774,179.090683,28788459
2004-12-06,277.454559,280.360077,264.569305,267.895874,173.844177,25499625
2004-12-13,266.969482,284.865723,265.411469,280.949585,182.315048,19220978
2004-12-20,280.654846,304.404175,280.654846,302.256622,196.141754,19708278
2004-12-27,302.214508,334.259277,301.582886,324.321625,210.460175,43260999
2005-01-03,332.659149,332.659149,297.835205,304.319946,197.480667,34787822
2005-01-10,305.625336,309.794098,287.350128,293.371674,190.376053,29145253
2005-01-17,336.870026,336.870026,277.075592,296.192963,192.206879,31074323
2005-01-24,298.972137,321.037140,296.445618,320.489716,207.973633,26581352
2005-01-31,322.553040,338.975464,320.237061,334.343506,216.963669,29066548
2005-02-07,338.133270,341.923065,330.132629,336.027832,218.056702,31109381
2005-02-14,337.712189,352.955566,337.375336,348.576263,226.199631,38938579
2005-02-21,348.702576,351.902832,341.291443,345.249664,224.040939,29511489
2005-02-28,346.133942,365.082886,341.080902,361.208893,234.397247,30572260
2005-03-07,362.977448,373.083557,359.145538,371.525513,241.092041,24050607
2005-03-14,372.157166,376.157501,355.145233,365.630310,237.266449,27470999
2005-03-21,367.188324,367.819946,341.207214,347.228790,225.325256,25468641
2005-03-28,349.713196,356.155823,329.374664,344.660156,223.658386,38603296
2005-04-04,344.660156,347.355103,319.394897,320.910797,208.246857,30344168
2005-04-11,322.468842,331.816986,306.678040,308.446625,200.158539,20717483
2005-04-18,299.477448,313.289124,290.466187,304.614716,197.671936,31542903
2005-04-25,304.867371,308.951904,285.792114,287.139587,186.331879,27128552
2005-05-02,290.550385,303.435669,285.581573,298.424744,193.655121,30408818
2005-05-09,302.340851,307.857086,295.687653,302.888245,196.551575,21018371
2005-05-16,303.183014,309.457214,295.687653,299.140594,194.119659,27784350
2005-05-23,300.403839,310.762604,294.171753,305.372681,198.163803,22053761
2005-05-30,307.393890,355.549988,289.792450,353.250000,229.232574,21496903
2005-06-06,298.508942,300.024872,280.739044,281.623352,182.752243,22408629
2005-06-13,283.349792,290.424072,277.917755,287.013245,193.445313,18158793
2005-06-20,289.834534,313.794434,285.581573,305.709534,206.046494,37311636
2005-06-27,307.393890,309.036133,283.055023,289.834534,195.346863,27638530
2005-07-04,290.550385,307.225464,288.318634,305.120026,205.649155,26802247
2005-07-11,304.867371,308.657166,292.782166,299.351135,201.760971,14472545
2005-07-18,299.814331,320.026520,298.424744,318.973816,214.986557,21816109
2005-07-25,320.026520,337.712189,307.393890,309.625671,208.685944,26830227
2005-08-01,309.457214,330.637939,303.183014,326.932343,220.350571,32426139
2005-08-08,326.806030,344.365387,323.100464,339.270233,228.666183,33351618
2005-08-15,339.270233,351.102783,336.870026,338.554382,228.183807,20119779
2005-08-22,338.554382,341.838867,313.373352,327.606110,220.804672,21321488
2005-08-29,328.448273,343.102112,318.510620,341.586212,230.227173,15879434
2005-09-05,342.512604,346.976135,339.312317,344.912781,232.469254,12932270
2005-09-12,346.976135,383.737061,337.248993,355.229431,239.422653,13329027
2005-09-19,357.082214,367.398865,294.677063,338.933350,228.439148,25347406
2005-09-26,339.396545,360.787781,339.396545,356.661133,240.387543,23400012
2005-10-03,356.240051,367.272552,331.901184,332.953918,224.409088,27390704
2005-10-10,334.343506,334.890900,314.173401,319.184357,215.128479,22331156
2005-10-17,320.026520,327.227112,296.024536,309.415100,208.544006,25012384
2005-10-24,310.341522,319.942291,277.075592,278.591522,187.769119,23949342
2005-10-31,282.128632,295.603455,278.759949,293.876984,198.071396,8521589
2005-11-07,286.760620,314.383942,286.760620,312.699585,210.757751,29514705
2005-11-14,315.226135,315.815643,302.340851,311.773193,210.133362,15472480
2005-11-21,312.868042,313.204895,284.655182,288.234406,194.268387,27454717
2005-11-28,291.266235,304.362061,287.813324,300.698608,202.669144,31735545
2005-12-05,301.498657,303.183014,291.266235,299.856415,202.101563,13689968
2005-12-12,300.656494,323.689972,300.656494,309.836212,208.827835,27728518
2005-12-19,311.520538,323.984741,308.699280,310.341522,209.168442,21795611
2005-12-26,310.762604,321.373993,307.057037,319.984406,215.667725,18717078
2006-01-02,321.668762,327.479767,316.068298,323.563660,218.080063,11923686
2006-01-09,324.574280,327.100800,307.520233,309.204559,208.402145,9507639
2006-01-16,309.078247,336.870026,289.371338,304.993683,205.564026,17466872
2006-01-23,303.604095,339.228119,293.834869,332.953918,224.409088,22602558
2006-01-30,328.911469,343.186340,317.373657,337.585876,227.530960,36210377
2006-02-06,336.870026,348.828918,325.963867,327.816650,220.946564,15398858
2006-02-13,328.448273,335.101440,319.268555,325.753326,219.555878,13630244
2006-02-20,325.290100,361.250977,324.237396,356.492706,240.274033,22740713
2006-02-27,360.282501,386.558350,346.976135,382.558014,257.841949,23471019
2006-03-06,383.484406,400.033142,364.872345,383.737061,258.636658,21582487
2006-03-13,386.432037,398.685669,382.937012,389.337524,262.411285,12270646
2006-03-20,389.927063,416.708221,388.242706,415.529175,280.064301,19170865
2006-03-27,416.708221,456.879974,416.708221,451.826904,304.528778,24654321
2006-04-03,455.616699,471.618042,449.889923,455.406158,306.941162,12290452
2006-04-10,467.407166,520.464172,447.237061,475.618378,320.564117,18652032
2006-04-17,479.113403,561.225464,477.386932,551.161438,371.479675,33191195
2006-04-24,551.624634,654.900024,506.147217,645.849976,435.299286,31617928
2006-05-01,534.065308,572.679016,531.665100,539.371033,363.533112,19220641
2006-05-08,546.066284,568.805054,526.696289,542.234436,365.462952,24643461
2006-05-15,542.360718,544.887268,416.876648,424.708893,286.251373,53302956
2006-05-22,429.509277,469.091492,362.135284,453.890259,305.919495,32737895
2006-05-29,458.985413,480.039795,404.454559,436.078247,301.512726,33001637
2006-06-05,447.279175,454.774536,352.113403,384.073944,265.555969,29831753
2006-06-12,377.294434,399.190979,316.363068,387.653168,268.030701,33659248
2006-06-19,396.832886,439.489044,382.347473,431.698944,298.484802,25241272
2006-06-26,458.985413,459.827576,395.822266,449.426727,310.742096,41784835
2006-07-03,452.248016,476.755310,422.140259,440.373352,304.482483,32722926
2006-07-10,440.878632,446.773865,421.087524,430.646210,297.756897,27242594
2006-07-17,431.193634,431.193634,384.495026,406.812653,281.277924,26065549
2006-07-24,401.717499,429.214508,341.080902,419.150513,289.808563,24714979
2006-07-31,421.087524,439.952240,410.139252,429.930359,297.261963,20430294
2006-08-07,429.467163,445.510620,422.856110,442.436676,305.909058,16029443
2006-08-14,443.826263,457.132629,427.951263,432.035797,298.717712,11430106
2006-08-21,429.509277,448.458221,421.255951,442.773529,306.141998,17313762
2006-08-28,444.500000,451.321625,414.434357,422.645538,292.225098,18629653
2006-09-04,425.298401,446.184357,422.224457,442.520874,305.967285,15111553
2006-09-11,443.742035,444.626312,408.454895,424.708893,293.651733,14075594
2006-09-18,425.298401,426.898529,407.991699,418.392578,289.284515,13808527
2006-09-25,420.245361,452.542755,413.971161,451.111084,311.906677,20945121
2006-10-02,451.111084,462.101440,439.615387,451.911133,312.459900,11697689
2006-10-09,452.837524,453.090179,425.298401,430.940979,297.960754,19869883
2006-10-16,433.720154,439.615387,419.950592,428.161804,296.039124,25003646
2006-10-23,433.720154,436.836212,418.729431,421.550720,291.468140,12557139
2006-10-30,420.919098,425.298401,408.160156,414.897552,286.867981,14483660
2006-11-06,416.792450,431.193634,411.444611,423.024536,292.487183,18580499
2006-11-13,424.456238,425.298401,398.854095,401.170074,277.376556,14400551
2006-11-20,400.033142,409.254974,386.179382,406.854767,281.307098,18292766
2006-11-27,409.297089,412.413116,389.379639,394.264252,272.601715,11888413
2006-12-04,397.253967,422.771881,393.379974,408.202240,282.238708,15465023
2006-12-11,407.612732,412.286804,357.713867,386.684662,267.361053,34196909
2006-12-18,346.167633,357.334869,335.741516,356.290588,246.346024,17384343
2006-12-25,356.290588,363.550140,352.121826,359.002380,248.221069,11137347
2007-01-01,359.002380,363.878571,340.693512,348.879425,241.221786,8692513
2007-01-08,351.565979,351.565979,335.076202,348.508881,240.965607,8404271
2007-01-15,349.890045,367.306244,344.786469,348.247803,240.785110,12941455
2007-01-22,350.631165,381.522156,344.382233,379.736725,262.557129,18918733
2007-01-29,380.932617,401.254303,336.187866,344.415924,238.135651,57564381
2007-02-05,344.676971,353.612457,335.968903,337.451111,233.320114,16880612
2007-02-12,337.602722,341.476715,317.314728,329.231506,227.636902,18547943
2007-02-19,331.277985,347.582489,325.837524,342.630493,236.901169,22796934
2007-02-26,344.154846,357.031708,326.957611,330.124207,228.254135,31066188
2007-03-05,328.524078,328.524078,297.144623,322.940460,223.287155,26213638
2007-03-12,325.837524,333.880310,314.560791,320.514984,221.610123,12303599
2007-03-19,323.083618,334.924591,313.853363,326.292297,225.604645,11725879
2007-03-26,326.292297,335.741516,322.713074,334.739319,231.445068,13111682
2007-04-02,328.296692,349.890045,313.592316,346.538177,239.603088,16240919
2007-04-09,348.508881,386.659424,347.767761,380.562073,263.127777,41045651
2007-04-16,386.811005,402.744965,345.418091,397.043427,274.523285,45095083
2007-04-23,401.405884,436.204559,398.273010,399.948944,276.532196,34475548
2007-04-30,397.531891,421.761261,394.626373,411.975189,284.847412,12330392
2007-05-07,413.314240,435.497131,409.810791,424.035156,293.185944,19073703
2007-05-14,428.094421,452.989105,428.094421,440.263855,304.406738,20990626
2007-05-21,441.821869,494.087250,441.560791,463.827911,320.699341,28058862
2007-05-28,496.428497,498.441315,462.522552,472.797089,326.900879,12602326
2007-06-04,474.211945,481.580963,434.006500,435.985596,301.448669,9944931
2007-06-11,442.200867,461.554047,429.281891,447.001251,318.136444,18123448
2007-06-18,447.001251,459.322266,435.497131,446.773865,317.974670,8456988
2007-06-25,446.479095,454.740845,437.804718,444.727386,316.518158,6439540
2007-07-02,444.727386,473.091827,439.960663,464.013184,330.244110,11482313
2007-07-09,466.767090,520.733704,463.120483,517.979797,368.652863,12905948
2007-07-16,520.851563,535.993896,491.518616,532.389404,378.908356,13894359
2007-07-23,530.039734,545.224121,481.016693,485.075989,345.234772,14979033
2007-07-30,487.610931,502.500580,462.337250,485.631836,345.630402,12193419
2007-08-06,458.614838,502.500580,458.614838,472.679169,336.411804,10883118
2007-08-13,477.184814,483.964325,392.689392,405.271484,288.436890,22005878
2007-08-20,410.930908,437.728912,402.037537,433.930695,308.834015,12406819
2007-08-27,436.987793,515.747986,436.238251,513.440430,365.422119,25405563
2007-09-03,513.667847,524.826660,503.275391,512.396118,364.678894,16320756
2007-09-10,506.222992,538.975220,503.351196,523.900269,372.866516,15597536
2007-09-17,524.826660,559.709534,522.594910,551.220398,392.310547,11934501
2007-09-24,556.096619,646.512512,545.746277,633.147217,450.618958,26732657
2007-10-01,636.499084,652.315125,599.274902,620.859863,441.873932,12662489
2007-10-08,623.765381,721.744019,572.476929,633.037720,450.541046,13680669
2007-10-15,638.730835,687.863342,581.446106,634.376770,451.494049,17743549
2007-10-22,603.738464,780.174133,603.738464,735.319885,523.336548,23804300
2007-10-29,847.935608,894.048035,738.275635,855.033508,608.538147,11703910
2007-11-05,852.699280,857.462952,781.244019,794.582336,565.514465,4378832
2007-11-12,779.338562,890.808777,754.138672,803.633362,571.956238,8804769
2007-11-19,823.831360,845.982483,747.707703,779.005127,554.427856,8469531
2007-11-26,799.822388,821.735352,753.852844,786.865173,560.021973,8537873
2007-12-03,790.771423,841.171204,787.151001,792.724548,564.192200,7884497
2007-12-10,792.676880,865.942322,786.484070,835.597656,594.705444,14905726
2007-12-17,835.550049,843.171936,764.428223,785.293152,558.903137,8477327
2007-12-24,799.346069,892.237854,792.676880,887.331299,631.525085,8904037
2007-12-31,890.808777,911.768982,858.082275,887.331299,631.525085,7174526
2008-01-07,869.848572,904.147095,792.200500,812.970154,578.601196,7416334
2008-01-14,877.946838,877.946838,733.845398,745.516418,530.593445,12278138
2008-01-21,740.276367,818.972412,512.572327,681.254333,484.857391,14300550
2008-01-28,670.726624,744.087341,637.380798,739.752380,526.491211,8100226
2008-02-04,740.276367,782.196777,706.597107,715.838684,509.471588,9401694
2008-02-11,695.593018,782.292053,668.821106,779.481506,554.766968,8050623
2008-02-18,785.436096,806.015198,728.938782,766.667175,545.646790,9682679
2008-02-25,766.667175,794.487061,741.276733,763.856628,543.646484,11061723
2008-03-03,747.993530,765.714417,720.697632,736.989441,524.524719,8058027
2008-03-10,728.843506,792.486328,658.531555,681.301941,484.891266,13842499
2008-03-17,657.388306,666.867981,600.224060,607.703064,432.510101,7037418
2008-03-24,619.278809,690.686401,546.394470,682.254700,485.569397,13495565
2008-03-31,682.159424,683.112183,608.369995,630.140015,448.478760,10480611
2008-04-07,634.522583,669.535645,614.658020,660.484680,470.075317,9431132
2008-04-14,660.484680,687.875854,643.335388,683.874390,486.722107,4195400
2008-04-21,695.497742,767.810486,688.018738,765.762085,545.002747,12109442
2008-04-28,774.955994,787.913208,686.113281,759.664551,540.662964,8985772
2008-05-05,766.000244,817.257507,749.089172,804.300293,572.430725,14627474
2008-05-12,797.440552,859.368469,766.762451,849.031250,604.266357,12725478
2008-05-19,849.031250,881.757751,842.219177,854.700012,608.300903,10220557
2008-05-26,852.699280,881.281372,813.255981,860.130615,612.165894,11260892
2008-06-02,863.179382,872.659119,763.142029,785.197876,558.835327,12742674
2008-06-09,780.672424,823.069153,752.661926,801.251526,570.260864,11024789
2008-06-16,809.635620,824.117188,735.083984,740.657471,527.135437,9075307
2008-06-23,705.977844,757.425659,647.860901,692.401367,492.790863,18115141
2008-06-30,688.971497,714.552490,596.794250,610.132568,434.239227,19512778
2008-07-07,614.038757,674.442261,600.224060,634.570251,451.631775,12193601
2008-07-14,615.467896,666.820374,553.539978,564.544067,401.793182,15383325
2008-07-21,585.933044,647.860901,554.016357,588.362488,430.074066,21855043
2008-07-28,585.456665,651.576599,550.491211,647.718018,473.461029,18602339
2008-08-04,647.718018,666.915649,604.987793,621.613037,454.379120,21158847
2008-08-11,624.995239,634.236755,569.784119,587.362122,429.342743,14533473
2008-08-18,587.838501,591.697083,551.062866,565.687378,413.499268,17559582
2008-08-25,572.594727,644.049988,540.344604,572.308899,418.339325,18178668
2008-09-01,569.736511,569.736511,528.768860,533.865967,390.238800,10419679
2008-09-08,547.585388,552.015625,495.899414,498.900543,364.680237,14770894
2008-09-15,493.517578,493.517578,417.917938,456.837219,333.933289,20263856
2008-09-22,466.650421,479.607635,436.401031,440.021423,321.641479,13462939
2008-09-29,440.164337,444.880371,371.614929,374.425507,273.692902,15230956
2008-10-06,366.517792,381.094666,266.861542,273.816498,200.151047,26437127
2008-10-13,276.341248,312.973999,231.657913,235.897598,172.433517,26388950
2008-10-20,242.900208,268.433563,164.966354,169.587128,123.962730,38692955
2008-10-27,166.824188,204.743103,142.910492,199.836517,146.074005,25422103
2008-11-03,212.460266,242.757294,167.729279,180.543594,131.971527,46955410
2008-11-10,183.020706,206.172211,161.965225,163.775421,119.714577,43648571
2008-11-17,165.395081,168.539108,144.101410,152.152039,111.218246,49894562
2008-11-24,131.001282,156.248810,131.001282,144.244324,105.437950,31829116
2008-12-01,147.483627,184.116348,139.575912,173.874435,127.096596,55782922
2008-12-08,178.733398,215.223206,178.733398,208.506409,152.411469,56536066
2008-12-15,212.460266,226.179672,195.549194,218.271957,159.549744,48487465
2008-12-22,216.080673,225.560394,200.074692,201.980164,147.640991,24940003
2008-12-29,203.790359,224.560028,192.833893,218.748337,159.897964,31524980
2009-01-05,221.797089,248.378448,198.359772,204.838379,149.730255,35087537
2009-01-12,202.742355,206.219849,181.972702,194.405914,142.104446,39223069
2009-01-19,194.358276,201.408524,157.249176,158.440109,115.814606,36278665
2009-01-26,158.440109,179.447952,158.440109,175.875183,128.559082,44863757
2009-02-02,174.255524,179.495590,159.678665,177.685379,129.882309,31016310
2009-02-09,178.923935,194.215363,175.636993,184.973816,135.209869,38128037
2009-02-16,181.543961,187.593842,158.201920,160.155029,117.068184,28884352
2009-02-23,160.155029,167.014740,148.769821,164.632889,120.341331,34584130
2009-03-02,162.155777,162.679779,141.671936,149.341461,109.163788,47497844
2009-03-09,147.721817,159.821564,144.006149,159.107025,116.302124,21318825
2009-03-16,160.917221,172.921707,154.724426,167.919830,122.743973,43032362
2009-03-23,173.207520,216.557037,169.968216,212.650818,155.440872,78954631
2009-03-30,204.838379,219.462891,183.258896,214.461014,156.764069,60867771
2009-04-06,219.081787,253.237396,210.697708,248.759537,181.835175,46394079
2009-04-13,255.428696,284.868256,241.566376,245.996597,179.815582,77646109
2009-04-20,251.522476,259.144379,226.036774,248.807175,181.870026,74799050
2009-04-27,246.758789,255.809784,218.653061,226.846588,165.817581,44470940
2009-05-04,233.420471,288.536285,232.467743,269.052826,196.668930,86349201
2009-05-11,271.720490,275.150330,239.517990,259.144379,189.426178,75157441
2009-05-18,304.875732,369.233093,285.820984,346.462677,253.253021,81931624
2009-05-25,346.319763,393.194397,340.269897,386.191803,282.293671,54005182
2009-06-01,400.149384,475.225037,390.812561,441.974518,323.069122,70137729
2009-06-08,445.880737,449.691681,379.189178,436.115204,318.786224,64597472
2009-06-15,429.636597,434.257355,361.373016,393.051514,287.307983,67451318
2009-06-22,400.149384,401.959595,362.087555,370.185822,270.593964,66178929
2009-06-29,373.472748,422.062317,363.040283,417.251007,304.997009,69362270
2009-07-06,411.582214,416.107727,327.550842,336.220764,245.766541,60277887
2009-07-13,328.217773,384.715057,314.498352,373.806213,283.601379,51842233
2009-07-20,379.856110,423.967804,358.943542,421.585968,319.851166,86721438
2009-07-27,424.729980,452.359344,401.483215,440.497772,334.199249,84643539
2009-08-03,443.165436,468.746429,424.063080,434.924286,329.970734,68477081
2009-08-10,443.975281,459.838348,412.534973,447.738586,339.692780,61884210
2009-08-17,429.684235,441.783966,409.676758,423.920166,321.622040,46666775
2009-08-24,430.636963,444.832733,402.054871,417.917938,317.068207,55914535
2009-08-31,409.676758,417.203369,388.240173,409.914948,310.996521,53682620
2009-09-07,414.249878,475.415588,414.011719,446.833496,339.006104,50587844
2009-09-14,443.784729,516.573792,443.451263,493.374664,374.316223,63255572
2009-09-21,493.374664,505.807892,470.032623,474.796295,360.221069,38679840
2009-09-28,474.796295,490.564087,474.796295,486.657867,369.220276,21610927
2009-10-05,479.369446,519.574951,469.318054,507.379883,384.941772,45112959
2009-10-12,508.475555,557.732056,507.522797,539.868225,409.590240,31125678
2009-10-19,539.868225,553.206543,502.378021,504.616974,382.845551,24689237
2009-10-26,503.997681,527.196838,440.354889,449.262970,340.849304,50164497
2009-11-02,449.262970,483.037476,412.725525,476.177765,361.269165,39037137
2009-11-09,478.273804,504.474060,476.368317,496.137604,376.412384,39477119
2009-11-16,501.330017,529.435730,499.234009,526.815735,399.687408,45483135
2009-11-23,525.910645,551.586853,492.564850,519.098572,393.832520,59466774
2009-11-30,524.005127,563.448425,506.522430,548.728638,416.312439,49520290
2009-12-07,543.059875,547.728271,511.095581,520.718201,395.061371,45906940
2009-12-14,520.718201,545.441711,513.763245,536.628906,407.132599,40848778
2009-12-21,540.201660,589.124695,526.863342,586.504700,444.972534,36183717
2009-12-28,586.504700,598.223328,583.646484,588.505432,446.490570,23737931
2010-01-04,592.602173,630.235291,587.743225,617.802063,468.717468,38370956
2010-01-11,619.278809,624.899963,585.933044,614.658020,466.332123,36445714
2010-01-18,611.656921,628.329834,587.838501,595.031677,451.441895,40505269
2010-01-25,590.696716,596.127319,525.624817,542.202393,411.361053,42411378
2010-02-01,533.532532,575.071838,514.477783,524.195679,397.699646,42913567
2010-02-08,524.005127,539.153687,494.756134,508.713715,385.953674,36698214
2010-02-15,512.095947,559.256409,505.522064,534.247070,405.325439,37504805
2010-02-22,541.154419,564.305908,533.580139,547.204285,415.155975,27751871
2010-03-01,547.204285,597.842224,547.204285,588.886536,446.779633,26056365
2010-03-08,594.174194,598.318604,573.928528,578.835144,439.153748,19966128
2010-03-15,576.596191,614.991516,510.666840,613.800598,465.681610,22144441
2010-03-22,606.083435,619.278809,595.031677,613.657654,465.573181,16356664
2010-03-29,609.560913,623.089783,596.508423,621.374817,471.428131,14454257
2010-04-05,624.233032,704.072388,624.233032,644.240540,488.775940,23960351
2010-04-12,645.955444,668.154236,638.809937,662.818909,502.871002,19820968
2010-04-19,650.433289,655.482788,612.657288,617.706787,468.645203,28173277
2010-04-26,619.278809,633.284058,585.933044,589.601074,447.321808,26962472
2010-05-03,581.169373,600.081177,526.339355,531.960510,403.590668,43107732
2010-05-10,570.593994,580.026062,519.717834,522.052063,396.073303,38610935
2010-05-17,507.379883,515.716370,464.268555,485.181122,368.099823,55014969
2010-05-24,491.612091,499.234009,451.168427,473.367188,359.136810,66883036
2010-05-31,473.367188,483.799652,453.883728,462.315460,350.752045,50679180
2010-06-07,448.738953,455.789215,427.874023,451.216064,342.331055,45249474
2010-06-14,453.597900,474.462860,448.929504,451.358978,342.439484,33360203
2010-06-21,457.408875,483.990204,457.408875,466.888580,354.221527,42643162
2010-06-28,467.126770,477.940338,447.881500,452.502258,343.306915,28592001
2010-07-05,453.502655,474.367584,445.976013,472.509735,358.486298,28441295
2010-07-12,471.604645,494.946686,468.270050,484.704773,367.738464,35546809
2010-07-19,478.273804,522.957153,478.273804,510.333374,393.530426,39480805
2010-07-26,510.857391,518.098206,438.258850,511.619568,394.522217,25568607
2010-08-02,428.731476,525.196045,428.731476,506.379517,390.481537,17450769
2010-08-09,508.761353,527.149170,483.513855,502.282745,387.322357,40043377
2010-08-16,503.187866,511.476654,487.038971,494.375031,381.224609,30934994
2010-08-23,495.423065,501.901672,469.699158,486.038605,374.796112,35035838
2010-08-30,496.375793,521.146912,491.183380,515.382874,397.424225,33614990
2010-09-06,518.288757,568.450317,517.431274,565.592102,436.141785,43303831
2010-09-13,570.689270,586.742859,564.115356,576.215149,444.333496,41365198
2010-09-20,578.263489,603.939758,576.977295,600.176453,462.810486,37218380
2010-09-27,605.464111,642.382690,604.225586,636.237549,490.618286,38582883
2010-10-04,640.239014,652.624573,590.029785,596.984802,460.349487,40122262
2010-10-11,614.276978,628.234558,595.460388,605.797607,467.145233,30354395
2010-10-18,622.041748,622.041748,585.075562,588.314880,453.663849,28080464
2010-10-25,594.888733,600.986267,553.539978,561.542969,433.019379,37581578
