Date,Open,High,Low,Close,Adj Close,Volume
1999-03-01,67.654732,69.058357,52.270996,58.222366,30.070255,71507481
1999-04-01,57.969715,58.727673,41.912247,49.660255,25.648155,31925744
1999-05-01,49.969051,72.427055,49.211094,61.562996,31.795589,175134207
1999-06-01,60.917328,86.182579,59.148762,78.153847,41.931862,185833390
1999-07-01,78.546860,97.916885,77.143234,77.957336,41.826439,164460176
1999-08-01,78.013481,98.141464,73.072723,93.228775,50.020012,131931038
1999-09-01,94.828911,95.727234,75.655396,82.168213,44.085686,88437016
1999-10-01,82.364723,96.569405,77.788902,83.347260,44.718285,144579792
1999-11-01,83.234970,87.951149,73.156937,79.389038,42.594585,74927177
1999-12-01,80.511932,86.463303,77.480103,79.922409,42.880749,52997758
2000-01-01,83.094604,103.812111,77.816978,78.238060,41.977047,99981844
2000-02-01,78.097702,84.357864,67.542442,67.682800,36.313828,50388677
2000-03-01,69.058357,71.219940,50.025200,64.650970,34.687164,67391483
2000-04-01,65.549294,70.630417,58.446949,60.692749,32.563465,74593728
2000-05-01,60.692749,70.125107,55.022102,68.609192,38.099659,63398906
2000-06-01,69.619804,79.445183,66.194962,66.503754,36.930477,74148214
2000-07-01,67.317856,81.803268,61.759502,66.223030,36.774590,103475569
2000-08-01,66.475685,67.879311,58.390804,61.198055,33.984150,47999750
2000-09-01,61.198055,64.819405,52.635941,52.944736,29.400970,27268328
2000-10-01,52.944736,58.896107,47.751324,54.236073,30.118057,39470682
2000-11-01,55.162464,70.125107,54.320290,69.114502,38.380260,100207905
2000-12-01,68.637268,74.616707,65.970383,73.044647,40.562729,96371069
2001-01-01,73.381516,78.939873,69.282936,77.115166,42.823139,115666557
2001-02-01,76.413353,92.386604,74.672852,86.744034,48.170193,187824226
2001-03-01,85.424622,95.137711,61.198055,68.693413,38.146420,78818708
2001-04-01,68.019669,83.824493,63.500000,75.430809,41.887798,48868864
2001-05-01,75.430809,82.757736,66.587975,79.276749,44.023502,79568403
2001-06-01,80.006630,81.269890,63.359634,64.707115,37.251900,58180290
2001-07-01,65.914230,71.304153,50.137489,52.748230,30.367165,53880645
2001-08-01,52.776302,53.478115,44.775639,44.972149,25.890472,18603629
2001-09-01,44.972149,48.537354,37.055702,38.908485,22.399626,28539500
2001-10-01,39.301502,46.038902,38.768124,42.277187,24.338985,22799164
2001-11-01,42.389477,55.302830,41.996464,50.418213,29.025774,29599540
2001-12-01,50.670864,55.246681,44.438770,48.902298,28.153065,23028717
2002-01-01,48.846153,64.005302,48.003979,56.257294,32.387333,32304125
2002-02-01,57.211758,65.015915,54.769451,59.317196,34.148922,41501385
2002-03-01,59.457558,63.331566,54.236073,54.881741,31.595432,23170123
2002-04-01,55.246681,63.949158,54.797523,62.545532,36.007469,23293571
2002-05-01,62.545532,69.282936,58.418877,61.506851,35.409508,29209055
2002-06-01,62.629749,87.473915,62.629749,79.052162,47.188923,84976814
2002-07-01,79.585541,82.448936,65.998451,70.068962,41.826538,99888532
2002-08-01,70.995354,71.444519,63.893013,69.367149,41.407600,70257361
2002-09-01,70.349686,71.023430,64.370247,65.268562,38.961025,28994215
2002-10-01,65.408928,71.079575,63.500000,70.349686,41.994122,30444817
2002-11-01,70.995354,80.034698,67.935455,78.322281,46.753227,70570362
2002-12-01,78.631081,85.340408,75.851898,85.087753,50.791767,92424297
2003-01-01,85.312332,98.253754,81.269890,85.368477,50.959339,123450330
2003-02-01,85.621132,89.775864,82.364723,84.442085,50.406334,114306369
2003-03-01,85.059677,85.340408,73.718391,75.065872,44.809364,119511369
2003-04-01,75.234306,81.971703,53.820992,74.195625,44.289883,78497442
2003-05-01,74.195625,94.323608,73.549957,88.709106,52.953480,98344103
2003-06-01,88.989830,96.400970,82.757736,95.081566,56.757408,173371229
2003-07-01,96.007957,119.981873,94.127098,116.809677,73.345169,332042779
2003-08-01,117.708000,149.233414,116.865822,142.243362,89.315071,397017163
2003-09-01,142.046860,168.435013,136.460434,152.349472,95.660721,431982001
2003-10-01,153.163574,204.059021,151.114273,200.914902,126.155121,546315950
2003-11-01,203.244919,215.540665,138.250351,202.627319,127.230354,308600361
2003-12-01,204.367813,263.769226,161.486557,248.890808,156.279343,258553344
2004-01-01,250.013702,275.194733,217.000443,228.061005,143.200241,315743358
2004-02-01,228.061005,256.723022,214.698502,239.935669,150.656387,364609755
2004-03-01,244.062332,253.719269,197.686554,215.400314,135.250549,348530637
2004-04-01,215.035370,238.616272,160.997437,200.971039,126.190346,251540319
2004-05-01,199.876205,206.950485,130.256409,166.329575,104.438873,380094454
2004-06-01,168.435013,181.741379,150.524750,168.968384,106.095795,328174921
2004-07-01,169.557907,222.530716,157.346375,220.060349,142.802536,439161087
2004-08-01,219.976120,231.429703,203.258957,212.101791,137.638031,273178244
2004-09-01,213.491379,250.968170,207.806702,243.514923,158.022797,185323128
2004-10-01,243.809677,303.000000,234.124664,242.377975,157.284958,149378968
2004-11-01,245.157166,275.138580,239.893570,272.443634,176.795334,95138343
2004-12-01,272.443634,334.259277,264.569305,324.321625,210.460175,125737171
2005-01-01,332.659149,336.870026,277.075592,325.458557,211.198013,126225669
2005-02-01,328.448273,358.682343,320.237061,355.608429,230.763046,132914324
2005-03-01,354.555695,376.157501,329.374664,337.754303,219.177048,131434383
2005-04-01,339.607086,347.355103,285.792114,287.139587,186.331879,115539280
2005-05-01,290.550385,310.762604,285.581573,305.962189,198.546356,106673508
2005-06-01,306.551727,355.549988,277.917755,286.128967,185.676056,116493394
2005-07-01,288.023865,337.712189,283.055023,309.625671,208.685944,95034017
2005-08-01,309.457214,351.102783,303.183014,328.911469,221.684448,114676980
2005-09-01,330.722137,383.737061,294.677063,356.661133,240.387543,83430193
2005-10-01,356.240051,367.272552,277.075592,285.834229,192.650650,101093972
2005-11-01,290.550385,315.815643,278.759949,294.508606,198.497131,99741301
2005-12-01,300.572266,323.984741,291.266235,319.984406,215.667725,92478524
2006-01-01,321.668762,343.186340,289.371338,340.617706,229.574402,79761392
2006-02-01,341.923065,368.746338,319.268555,362.977448,244.644745,77726432
2006-03-01,363.230103,456.879974,358.092834,451.826904,304.528778,93142461
2006-04-01,455.616699,654.900024,447.237061,645.849976,435.299286,95751607
2006-05-01,534.065308,572.679016,362.135284,435.572937,293.573639,149668489
2006-06-01,446.352783,459.827576,316.363068,449.426727,310.742096,143755209
2006-07-01,452.248016,476.755310,341.080902,417.887268,288.935150,114598675
2006-08-01,415.444946,457.132629,410.139252,417.929382,288.964203,76876292
2006-09-01,414.855438,452.542755,407.991699,451.111084,311.906677,67045134
2006-10-01,451.111084,462.101440,410.349792,413.044769,285.586914,75439998
2006-11-01,417.297729,431.193634,386.179382,394.053711,272.456177,70132374
2006-12-01,395.822266,422.771881,335.741516,359.002380,248.221069,79385496
2007-01-01,359.002380,401.254303,335.076202,346.091827,239.294418,80610187
2007-02-01,349.814240,359.566650,317.314728,329.416779,227.764999,104171133
2007-03-01,331.800140,346.647675,297.144623,334.739319,231.445068,74386508
2007-04-01,328.296692,436.204559,313.592316,409.036011,282.815186,140813078
2007-05-01,409.036011,498.441315,402.180695,470.598999,325.381042,87305991
2007-06-01,472.797089,481.580963,429.281891,444.727386,307.492920,44758948
2007-07-01,444.727386,545.224121,439.960663,488.537323,347.698303,59317196
2007-08-01,486.086609,515.747986,392.689392,513.440430,365.422119,76839254
2007-09-01,513.667847,646.512512,503.275391,633.147217,450.618958,70585450
2007-10-01,636.499084,894.048035,572.476929,862.988831,614.200256,75945702
2007-11-01,881.281372,890.808777,738.275635,786.865173,560.021973,33840220
2007-12-01,790.771423,902.479797,764.428223,891.189880,634.271240,41778435
2008-01-01,894.619690,911.768982,512.572327,703.691284,500.826080,45373060
2008-02-01,705.025085,806.015198,668.821106,763.856628,543.646484,40486585
2008-03-01,747.993530,792.486328,546.394470,661.532715,470.821228,44622657
2008-04-01,665.962891,784.673889,608.369995,779.576782,554.834717,41464532
2008-05-01,779.576782,881.757751,749.089172,860.130615,612.165894,50383078
2008-06-01,863.179382,872.659119,647.860901,694.402100,494.214905,54446319
2008-07-01,688.352234,714.552490,550.491211,624.137756,444.206818,79573862
2008-08-01,621.517761,666.915649,540.344604,572.308899,418.339325,75915386
2008-09-01,569.736511,569.736511,393.146759,406.961456,297.475708,65389017
2008-10-01,409.676758,425.778015,142.910492,199.836517,146.074005,125700442
2008-11-01,212.460266,242.757294,131.001282,144.244324,105.437950,172327659
2008-12-01,147.483627,226.179672,139.575912,206.934402,151.262360,206261779
2009-01-01,207.696594,248.378448,157.249176,175.875183,128.559082,166462685
2009-02-01,174.255524,194.215363,148.769821,164.632889,120.341331,132612829
2009-03-01,162.155777,216.557037,141.671936,196.168472,143.392838,224828923
2009-04-01,197.264114,284.868256,193.357895,226.846588,165.817581,270152688
2009-05-01,226.846588,393.194397,226.846588,386.191803,282.293671,297443448
2009-06-01,400.149384,475.225037,361.373016,372.186554,272.056335,291512180
2009-07-01,373.472748,452.359344,314.498352,440.497772,321.989716,329700635
2009-08-01,443.165436,468.746429,398.863190,404.198517,306.659576,247610338
2009-09-01,408.724030,516.573792,388.240173,485.371674,368.244415,204061399
2009-10-01,484.418945,557.732056,440.354889,449.262970,340.849304,160180038
2009-11-01,449.262970,554.492737,412.725525,551.825073,418.661621,198381480
2009-12-01,561.542969,598.223328,511.095581,588.505432,446.490570,181280341
2010-01-01,588.505432,630.235291,525.624817,542.202393,411.361053,157733317
2010-02-01,533.532532,575.071838,494.756134,547.204285,415.155975,144868457
2010-03-01,547.204285,620.088623,510.666840,602.177185,456.863098,94510689
2010-04-01,605.940491,704.072388,585.933044,589.601074,447.321808,103384234
2010-05-01,581.169373,600.081177,451.168427,477.035248,361.919678,213200034
2010-06-01,476.368317,483.990204,427.874023,462.696564,351.041107,180085143
2010-07-01,460.838715,522.957153,438.258850,511.619568,388.158295,139893031
2010-08-01,428.731476,527.149170,428.731476,497.995453,384.016357,139098979
2010-09-01,501.139465,633.284058,500.853638,621.041382,478.900055,170021747
2010-10-01,622.613403,652.624573,553.539978,561.542969,433.019379,144568233
2010-11-01,571.880188,617.754456,546.966125,557.160400,429.639893,128973897
2010-12-01,560.113892,651.957703,559.256409,648.242004,499.875061,119601801
2011-01-01,652.815125,680.158691,584.218079,609.465637,469.973724,125105277
2011-02-01,607.321960,702.166931,547.918823,578.454041,446.059967,148287982
2011-03-01,582.265015,605.749939,547.823547,592.840393,457.153625,104152560
2011-04-01,593.554932,611.656921,576.453308,587.362122,452.929138,47178383
2011-05-01,586.885742,589.743958,527.387390,561.161865,432.725494,70818618
2011-06-01,564.020081,583.503540,522.576050,581.407532,448.337463,71605519
2011-07-01,587.552673,587.552673,535.819092,537.343445,414.358521,56562610
2011-08-01,543.774414,548.728638,398.529724,446.404755,351.231354,103267363
2011-09-01,446.404755,479.702911,394.575867,395.719177,311.351898,100997830
2011-10-01,389.431091,468.412964,371.853119,459.981262,361.913361,80681944
2011-11-01,454.455383,457.789948,349.654358,366.994141,288.751038,108671842
2011-12-01,382.428497,402.864685,318.214050,319.500244,251.382828,116876832
2012-01-01,321.929718,440.735962,316.403839,429.493683,337.925690,132421699
2012-02-01,430.636963,477.273407,412.153870,450.215698,354.229767,154459086
2012-03-01,449.548798,453.312103,396.290802,449.453522,353.630096,111736688
2012-04-01,448.596039,459.457245,422.633972,441.736328,347.558167,66725675
2012-05-01,441.736328,447.214569,370.328735,384.572144,302.581421,92468038
2012-06-01,384.905609,423.015076,370.709839,420.585602,330.916809,75807865
2012-07-01,423.015076,434.066803,363.945404,394.861694,310.677246,80386959
2012-08-01,395.385712,397.100616,341.174988,344.319031,278.781769,92708926
2012-09-01,346.939056,395.528625,330.837799,381.952118,309.251770,97199080
2012-10-01,382.904846,406.342163,322.977722,373.663300,302.540680,84713605
2012-11-01,374.425507,389.431091,342.127716,367.946899,297.912292,62878038
2012-12-01,369.661804,416.203003,368.423248,408.247650,330.542267,84572948
2013-01-01,411.486969,426.826019,378.331726,385.763062,312.337402,85831700
2013-02-01,387.382721,392.241669,322.024994,325.359558,263.431000,83648736
2013-03-01,325.645386,345.700500,286.487915,298.063660,241.330566,80567195
2013-04-01,299.826233,309.925232,278.675476,288.441010,233.539505,94795838
2013-05-01,288.441010,311.354340,276.388885,277.960907,225.054153,113360232
2013-06-01,279.628204,288.107574,248.997726,260.811646,211.169067,100581946
2013-07-01,259.239624,272.768494,192.786255,205.505295,166.389679,105857341
2013-08-01,206.982040,275.912537,186.069458,261.049835,218.001999,204120005
2013-09-01,262.050201,303.732452,253.570862,258.715637,216.052704,140100970
2013-10-01,261.288025,327.646118,256.143250,319.071503,266.455719,141870545
2013-11-01,319.166779,386.239441,315.975098,381.666290,318.728455,137634968
2013-12-01,381.189941,411.534576,377.283722,404.150879,337.505249,90609345
2014-01-01,404.913086,414.916809,325.073730,339.221893,283.283264,89915865
2014-02-01,338.126221,374.616058,320.167145,327.550842,273.536804,116381849
2014-03-01,327.741394,377.617157,316.308563,375.330597,313.437592,130750195
2014-04-01,377.283722,412.439697,368.232697,381.713928,318.768219,96009319
2014-05-01,381.713928,471.604645,369.757080,452.645172,378.002777,156276201
2014-06-01,453.312103,552.492004,449.167694,503.426025,420.409668,123877924
2014-07-01,504.950409,547.204285,468.984619,527.244446,440.300385,118149701
2014-08-01,522.099670,541.916626,485.657501,488.896820,416.576385,104225449
2014-09-01,492.421936,505.617340,430.303497,437.353760,372.657867,105439918
2014-10-01,433.971527,470.175537,415.012085,466.840942,397.783112,97702520
2014-11-01,468.746429,471.509369,436.829742,450.977875,384.266663,83139696
2014-12-01,452.549896,452.549896,368.709076,380.523010,324.233826,97914936
2015-01-01,378.331726,401.530853,354.513306,371.996033,316.968231,97808986
2015-02-01,371.472015,376.140411,327.979584,334.077118,284.658478,87531330
2015-03-01,340.508087,342.222992,296.491638,301.779327,257.138397,95370748
2015-04-01,302.017517,361.373016,301.064789,343.318634,292.532928,111450032
2015-05-01,343.318634,366.327240,306.924103,312.973999,266.677063,97403191
2015-06-01,314.355469,317.356567,273.816498,290.203583,247.274994,86696246
2015-07-01,290.584686,295.777100,233.420471,235.230682,200.433990,120853045
2015-08-01,235.230682,255.809784,190.642593,214.746841,188.354111,186637859
2015-09-01,211.507538,232.324829,190.261505,202.551804,177.657852,153655596
2015-10-01,204.838379,249.569366,200.312881,234.944855,206.069748,135620043
2015-11-01,234.849579,234.944855,202.599442,218.176697,191.362427,100757633
2015-12-01,219.891617,253.809036,214.270477,247.520981,217.100250,150137694
2016-01-01,246.758789,263.336395,214.556290,237.898346,208.660263,146746445
2016-02-01,237.136154,251.189011,201.170334,237.326691,208.158859,194394488
2016-03-01,238.184158,310.353973,234.897217,304.589905,267.155304,178724961
2016-04-01,302.636780,346.843781,293.728699,334.505829,293.394501,170655836
2016-05-01,332.505096,338.840790,296.539276,318.547485,279.397491,145066931
2016-06-01,320.024231,331.838165,282.295868,306.733551,269.035522,139079781
2016-07-01,311.068512,361.468292,297.349091,338.269135,296.695313,167586378
2016-08-01,339.317169,375.997528,337.506958,352.607819,316.240295,143176384
2016-09-01,353.751129,389.288177,338.507324,356.561676,319.786316,135214541
2016-10-01,359.086426,411.486969,358.514801,386.287079,346.445892,141027369
2016-11-01,385.715424,420.633240,348.987427,395.433350,354.648865,143175088
2016-12-01,397.624634,414.773895,359.515167,372.758209,334.312378,87655893
2017-01-01,374.854218,454.217194,370.519287,441.164703,395.663513,112940750
2017-02-01,442.117432,472.462097,434.114441,459.885986,412.453918,111001930
2017-03-01,462.077271,484.704773,440.354889,459.885986,412.453918,117431244
2017-04-01,463.029999,482.418213,421.157227,428.016937,383.871826,96571254
2017-05-01,428.016937,496.042328,407.771271,480.846191,431.252289,210058080
2017-06-01,480.846191,522.004395,463.982758,519.955994,466.328369,126549974
2017-07-01,519.717834,545.298828,516.430908,540.296936,484.571381,89941335
2017-08-01,542.774048,612.609680,531.198303,607.893616,554.911072,131079831
2017-09-01,609.703796,663.342896,593.650208,621.708313,567.521729,98057243
2017-10-01,621.708313,700.261414,621.708313,670.536072,612.093689,97735183
2017-11-01,679.825256,684.541260,637.619019,661.342163,603.701172,77005273
2017-12-01,662.056702,709.645874,629.473083,697.784302,636.967102,92570089
2018-01-01,697.879578,755.520142,681.444885,705.049988,643.599487,107761203
2018-02-01,708.000000,720.500000,632.549988,671.599976,613.064880,166265169
2018-03-01,671.349976,685.000000,553.500000,571.049988,521.278625,213641395
2018-04-01,573.099976,624.500000,557.549988,594.950012,543.095581,158973695
2018-05-01,594.950012,636.799988,536.549988,575.650024,525.477722,163219616
2018-06-01,570.000000,608.200012,538.250000,567.750000,518.266235,160519735
2018-07-01,575.950012,586.500000,493.000000,563.049988,513.975891,193712376
2018-08-01,562.849976,614.500000,540.599976,600.500000,557.931274,183479713
2018-09-01,603.000000,647.599976,575.000000,581.250000,540.045898,164709554
2018-10-01,580.000000,594.400024,529.349976,553.849976,514.588196,140729681
2018-11-01,555.799988,610.599976,512.500000,529.500000,491.964325,169141179
2018-12-01,541.200012,552.700012,486.149994,521.049988,484.113342,136775994
2019-01-01,524.000000,524.500000,441.350006,476.700012,442.907288,169295871
2019-02-01,477.000000,512.299988,452.000000,500.450012,464.973694,203624453
2019-03-01,503.500000,531.900024,502.000000,521.000000,484.066895,125226366
2019-04-01,530.000000,560.799988,509.000000,557.200012,517.700745,184230066
2019-05-01,557.200012,561.650024,455.149994,488.299988,453.684967,245869834
2019-06-01,488.950012,516.450012,463.649994,504.399994,468.643646,178669420
2019-07-01,509.850006,514.849976,406.200012,432.049988,401.422455,183803593
2019-08-01,427.500000,431.899994,322.200012,344.899994,328.827393,281893711
2019-09-01,344.899994,388.850006,327.299988,360.500000,343.700409,258761325
2019-10-01,362.000000,399.700012,320.350006,380.549988,362.816040,282370514
2019-11-01,380.049988,434.299988,378.000000,427.500000,407.578156,375926811
2019-12-01,424.950012,476.299988,389.000000,472.049988,450.052063,354075114
2020-01-01,473.000000,506.000000,436.450012,438.700012,418.256256,272137707
2020-02-01,431.500000,487.250000,375.000000,381.750000,363.960144,285501434
2020-03-01,393.700012,394.000000,250.850006,269.600006,257.036438,405858418
2020-04-01,266.000000,304.500000,251.000000,298.299988,284.398987,281973896
2020-05-01,298.299988,298.600006,262.450012,295.200012,281.443451,242346826
2020-06-01,302.000000,350.799988,300.000000,326.700012,311.475525,367464788
2020-07-01,329.000000,378.450012,320.299988,366.299988,349.230103,310958628
2020-08-01,364.750000,442.000000,362.049988,413.000000,393.753845,344589191
2020-09-01,413.899994,443.649994,342.750000,359.750000,351.875580,320526533
2020-10-01,364.299988,426.000000,362.500000,410.549988,401.563629,375324103
2020-11-01,410.000000,582.349976,398.700012,577.349976,564.712646,461760748
2020-12-01,592.000000,653.500000,576.950012,643.650024,629.561462,358908203
2021-01-01,645.000000,731.500000,596.000000,601.000000,587.844971,433068703
2021-02-01,604.900024,753.000000,597.450012,715.150024,699.496399,471314897
2021-03-01,724.000000,823.500000,681.250000,811.849976,794.079773,420184635
2021-04-01,821.000000,1052.599976,819.000000,1034.000000,1011.367249,504524514
2021-05-01,1031.949951,1246.849976,1018.500000,1125.650024,1101.011230,532144098
2021-06-01,1120.000000,1192.000000,1050.250000,1166.599976,1141.064819,294243503
2021-07-01,1171.900024,1481.800049,1130.199951,1434.300049,1434.300049,238073508
